1.0,0,1
1.0,3,11
1.0,6,11
1.0,10,13
1.0,7,14
1.0,12,14
1.0,7,16
1.0,9,16
1.0,2,17
1.0,15,17
1.0,1,18
1.0,9,18
1.0,4,19
1.0,5,21
1.0,9,21
1.0,18,21
1.0,13,22
1.0,5,24
1.0,7,24
1.0,12,24
1.0,12,25
1.0,0,26
1.0,6,26
1.0,3,27
1.0,4,27
1.0,10,28
1.0,22,28
1.0,2,29
1.0,10,29
1.0,25,29
1.0,20,30
1.0,6,31
1.0,30,31
1.0,11,32
1.0,22,32
1.0,23,32
1.0,25,33
1.0,17,34
1.0,20,34
1.0,14,36
1.0,19,37
1.0,16,38
1.0,34,38
1.0,35,38
1.0,1,39
1.0,27,39
1.0,30,39
1.0,15,40
1.0,26,40
1.0,3,41
1.0,35,41
1.0,37,41
1.0,2,42
1.0,8,42
1.0,15,42
1.0,4,43
1.0,33,43
1.0,40,43
1.0,5,44
1.0,31,44
1.0,36,44
1.0,28,45
1.0,35,45
1.0,37,45
1.0,8,46
1.0,13,46
1.0,20,46
1.0,19,47
1.0,36,47
1.0,0,48
1.0,23,48
1.0,47,48
1.0,8,49
1.0,23,49
1.0,33,49
