1.0,0,8
1.0,8,9
1.0,7,10
1.0,2,12
1.0,1,13
1.0,11,13
1.0,6,14
1.0,1,16
1.0,6,16
1.0,4,18
1.0,5,18
1.0,17,18
1.0,6,19
1.0,7,20
1.0,11,20
1.0,10,22
1.0,15,22
1.0,0,23
1.0,17,23
1.0,9,26
1.0,14,26
1.0,24,26
1.0,17,27
1.0,25,28
1.0,27,28
1.0,21,29
1.0,22,29
1.0,24,29
1.0,1,31
1.0,7,31
1.0,5,32
1.0,11,32
1.0,13,32
1.0,2,33
1.0,12,33
1.0,30,33
1.0,5,34
1.0,16,34
1.0,25,34
1.0,2,35
1.0,3,35
1.0,30,35
1.0,4,36
1.0,4,37
1.0,8,38
1.0,28,39
1.0,15,40
1.0,19,40
1.0,3,41
1.0,14,41
1.0,24,41
1.0,21,42
1.0,27,42
1.0,36,42
1.0,23,43
1.0,37,43
1.0,38,43
1.0,15,44
1.0,25,44
1.0,30,44
1.0,19,45
1.0,39,45
1.0,40,45
1.0,9,46
1.0,31,46
1.0,38,46
1.0,0,47
1.0,12,47
1.0,39,47
1.0,3,48
1.0,20,48
1.0,21,48
1.0,10,49
1.0,36,49
1.0,37,49
