1.0,0,6
1.0,5,7
1.0,3,8
1.0,8,9
1.0,0,10
1.0,1,13
1.0,7,13
1.0,2,14
1.0,13,15
1.0,12,16
1.0,3,17
1.0,4,17
1.0,9,18
1.0,15,19
1.0,2,21
1.0,11,21
1.0,17,22
1.0,19,22
1.0,20,23
1.0,6,24
1.0,8,24
1.0,10,26
1.0,19,27
1.0,20,28
1.0,7,29
1.0,9,29
1.0,14,30
1.0,28,30
1.0,21,31
1.0,14,32
1.0,26,32
1.0,12,33
1.0,10,34
1.0,12,34
1.0,15,34
1.0,1,35
1.0,33,35
1.0,25,36
1.0,11,37
1.0,3,38
1.0,26,38
1.0,32,38
1.0,23,39
1.0,33,39
1.0,36,39
1.0,0,40
1.0,1,40
1.0,31,40
1.0,6,41
1.0,25,41
1.0,37,41
1.0,11,42
1.0,18,42
1.0,30,42
1.0,27,43
1.0,28,43
1.0,36,43
1.0,5,44
1.0,23,44
1.0,25,44
1.0,18,45
1.0,22,45
1.0,31,45
1.0,5,46
1.0,16,46
1.0,27,46
1.0,4,47
1.0,35,47
1.0,37,47
1.0,4,48
1.0,16,48
1.0,24,48
1.0,2,49
1.0,20,49
1.0,29,49
