0.3494003628557254,1,6
0.81262679551840133,5,6
0.25463846737273776,0,7
0.01082455950753658,1,7
0.36230066717155263,2,9
0.38284692809972831,9,10
0.80740259852396212,4,11
0.91625446184948922,1,12
0.96049971634364373,13,15
0.037380388776744211,14,17
0.26381121676373764,16,17
0.052304564530639808,4,18
0.59488954713154862,11,18
0.21997096638994185,10,19
0.41778046156810689,3,20
0.56057630104711675,17,20
0.3837228901796681,2,22
0.62097698593483575,13,23
0.30712154875189601,16,23
0.68348769508010343,3,24
0.95596917180853402,5,24
0.98536613940942763,6,25
0.55156461410480573,11,25
0.12968493840299755,0,26
0.97089716116407954,5,26
0.2230050333642396,9,27
0.028982692884892414,18,27
0.21811587826124057,7,28
0.46949169438380467,2,29
0.70757632600918219,12,29
0.50870371719732532,22,30
0.47576114422929039,20,31
0.93419174259843074,21,31
0.67521346127430548,10,32
0.88450909479469753,0,33
0.60901696265446115,8,34
0.64533229543467652,21,34
0.28166528070192021,4,35
0.5201928905741624,12,35
0.52110246755353762,25,35
0.4297636355649459,3,36
0.48901769987924837,19,36
0.82227371734183496,21,37
0.023514609556017363,29,37
0.34605993531781898,14,38
0.71789637416324414,23,38
0.65306927611751886,27,38
0.72777374189493438,8,39
0.70930062993128673,33,39
0.015060341358190454,32,40
0.63384317392824086,15,41
0.06820269637479548,28,41
0.40644150357377484,36,41
0.56741531616583396,13,42
0.19719692141436573,31,42
0.91169818454847829,33,42
0.54046371514765768,24,43
0.59752025687344223,32,43
0.90020787205960839,40,43
0.83466295233187349,8,44
0.97493383131275224,16,44
0.14342635585754326,30,44
0.39377973078971829,28,45
0.35611074513248486,34,45
0.99301316250905014,37,46
0.87043315628514162,39,46
0.39329580783361506,40,46
0.26085902303039343,30,47
0.22181634248904203,45,47
0.056297959950436405,19,48
0.60484144975495491,26,48
0.056578441877704555,47,48
0.75375992922930868,14,49
0.57308508481155929,15,49
0.96495700134410689,22,49
