1.0,0,4
1.0,3,4
1.0,1,7
1.0,2,7
1.0,3,8
1.0,6,8
1.0,3,9
1.0,8,10
1.0,0,11
1.0,1,13
1.0,2,14
1.0,5,14
1.0,7,15
1.0,11,16
1.0,1,17
1.0,2,17
1.0,6,17
1.0,12,17
1.0,1,19
1.0,15,19
1.0,10,20
1.0,15,20
1.0,19,20
1.0,7,21
1.0,10,22
1.0,12,22
1.0,16,22
1.0,0,23
1.0,5,23
1.0,12,23
1.0,2,24
1.0,19,24
1.0,20,25
1.0,24,25
1.0,1,26
1.0,18,27
1.0,25,27
1.0,9,28
1.0,12,28
1.0,3,29
1.0,9,29
1.0,21,29
1.0,25,29
1.0,0,30
1.0,8,30
1.0,4,31
1.0,12,31
1.0,20,31
1.0,9,32
1.0,11,32
1.0,13,32
1.0,23,32
1.0,0,33
1.0,18,33
1.0,22,33
1.0,27,33
1.0,5,34
1.0,14,34
1.0,26,34
1.0,8,35
1.0,13,35
1.0,32,35
1.0,6,36
1.0,16,36
1.0,18,36
1.0,21,36
1.0,22,36
1.0,4,37
1.0,6,37
1.0,24,37
1.0,26,37
1.0,27,37
1.0,14,38
1.0,21,38
1.0,26,38
1.0,35,38
1.0,13,39
1.0,18,39
1.0,28,39
1.0,30,39
1.0,6,40
1.0,9,40
1.0,11,40
1.0,25,40
1.0,11,41
1.0,29,41
1.0,34,41
1.0,3,42
1.0,15,42
1.0,24,42
1.0,30,42
1.0,33,42
1.0,5,43
1.0,10,43
1.0,16,43
1.0,27,43
1.0,31,43
1.0,19,44
1.0,28,44
1.0,34,44
1.0,39,44
1.0,5,45
1.0,21,45
1.0,30,45
1.0,41,45
1.0,2,46
1.0,10,46
1.0,14,46
1.0,26,46
1.0,44,46
1.0,7,47
1.0,18,47
1.0,23,47
1.0,31,47
1.0,40,47
1.0,13,48
1.0,15,48
1.0,17,48
1.0,35,48
1.0,45,48
1.0,4,49
1.0,16,49
1.0,28,49
1.0,38,49
1.0,41,49
