1.0,1,3
1.0,5,6
1.0,6,7
1.0,2,8
1.0,0,9
1.0,3,10
1.0,4,12
1.0,2,14
1.0,3,14
1.0,8,14
1.0,9,15
1.0,12,15
1.0,2,16
1.0,12,16
1.0,1,17
1.0,7,17
1.0,7,18
1.0,3,19
1.0,10,19
1.0,15,19
1.0,13,20
1.0,19,21
1.0,20,21
1.0,3,22
1.0,15,22
1.0,19,22
1.0,6,23
1.0,11,23
1.0,21,23
1.0,7,24
1.0,9,24
1.0,16,24
1.0,17,24
1.0,1,25
1.0,18,25
1.0,20,25
1.0,16,26
1.0,21,26
1.0,22,26
1.0,5,27
1.0,10,27
1.0,11,27
1.0,25,27
1.0,11,28
1.0,23,28
1.0,27,28
1.0,2,29
1.0,8,29
1.0,11,30
1.0,18,30
1.0,10,31
1.0,20,31
1.0,21,31
1.0,28,31
1.0,12,32
1.0,20,32
1.0,23,32
1.0,14,33
1.0,29,33
1.0,5,34
1.0,10,34
1.0,13,34
1.0,25,34
1.0,7,35
1.0,13,35
1.0,24,35
1.0,32,35
1.0,6,36
1.0,9,36
1.0,18,36
1.0,33,36
1.0,29,37
1.0,30,37
1.0,34,37
1.0,35,37
1.0,4,38
1.0,26,38
1.0,32,38
1.0,15,39
1.0,16,39
1.0,17,39
1.0,30,39
1.0,4,40
1.0,8,40
1.0,18,40
1.0,1,41
1.0,2,41
1.0,13,41
1.0,29,41
1.0,8,42
1.0,22,42
1.0,26,42
1.0,41,42
1.0,13,43
1.0,28,43
1.0,30,43
1.0,38,43
1.0,0,44
1.0,11,44
1.0,31,44
1.0,39,44
1.0,0,45
1.0,33,45
1.0,38,45
1.0,40,45
1.0,44,45
1.0,4,46
1.0,5,46
1.0,14,46
1.0,43,46
1.0,0,47
1.0,12,47
1.0,33,47
1.0,40,47
1.0,46,47
1.0,4,48
1.0,5,48
1.0,6,48
1.0,37,48
1.0,42,48
1.0,0,49
1.0,1,49
1.0,9,49
1.0,17,49
1.0,36,49
