1.0,2,4
1.0,3,4
1.0,4,5
1.0,0,6
1.0,5,7
1.0,6,9
1.0,7,9
1.0,2,10
1.0,1,11
1.0,5,11
1.0,2,12
1.0,0,14
1.0,12,15
1.0,1,16
1.0,9,16
1.0,12,16
1.0,1,17
1.0,0,18
1.0,14,18
1.0,3,19
1.0,18,19
1.0,8,20
1.0,17,21
1.0,18,21
1.0,4,22
1.0,8,22
1.0,11,22
1.0,0,23
1.0,1,23
1.0,9,23
1.0,13,23
1.0,21,23
1.0,12,24
1.0,16,24
1.0,15,25
1.0,20,25
1.0,24,25
1.0,2,26
1.0,6,26
1.0,22,26
1.0,24,26
1.0,6,27
1.0,7,27
1.0,17,27
1.0,18,27
1.0,7,28
1.0,15,29
1.0,19,29
1.0,21,29
1.0,26,29
1.0,3,31
1.0,4,31
1.0,10,31
1.0,16,31
1.0,0,32
1.0,15,32
1.0,30,32
1.0,10,33
1.0,17,33
1.0,14,34
1.0,24,34
1.0,28,34
1.0,2,35
1.0,10,35
1.0,30,35
1.0,10,36
1.0,13,36
1.0,28,36
1.0,29,36
1.0,1,37
1.0,25,37
1.0,30,37
1.0,32,37
1.0,34,37
1.0,7,38
1.0,13,38
1.0,36,38
1.0,14,39
1.0,33,39
1.0,5,40
1.0,8,40
1.0,19,40
1.0,20,40
1.0,22,40
1.0,5,41
1.0,11,41
1.0,25,41
1.0,27,41
1.0,13,42
1.0,21,42
1.0,33,42
1.0,3,43
1.0,9,43
1.0,14,43
1.0,33,43
1.0,39,43
1.0,15,44
1.0,28,44
1.0,34,44
1.0,38,44
1.0,42,44
1.0,3,45
1.0,13,45
1.0,30,45
1.0,32,45
1.0,39,45
1.0,12,46
1.0,20,46
1.0,30,46
1.0,39,46
1.0,8,47
1.0,11,47
1.0,17,47
1.0,28,47
1.0,35,47
1.0,6,48
1.0,8,48
1.0,19,48
1.0,35,48
1.0,42,48
1.0,20,49
1.0,31,49
1.0,38,49
1.0,41,49
1.0,46,49
