0.0491718221481211,6,9
0.11907881640750706,4,11
0.3932710232252806,0,12
0.024094310524527707,4,13
0.6918572875342215,1,14
0.7675180540873912,10,15
0.08725304891274233,7,17
0.8557176841095734,16,18
0.8403841370820818,2,20
0.8907696748195567,15,20
0.138227024723224,14,21
0.3477368477058109,17,22
0.19852090963358837,11,23
0.008197858843363659,21,24
0.5920407556271403,12,25
0.8010551449181886,16,25
0.5641848519912193,2,27
0.3277260730851096,26,28
0.9772642076169137,8,29
0.09940363694051435,0,31
0.9725641606703476,23,32
0.1241890127157469,31,32
0.9418941527940101,9,33
0.9836615941923371,26,33
0.7434447269076069,3,34
0.8053175847115641,1,35
0.9894764460236303,30,35
0.8398907896025322,10,36
0.11716604842787648,19,36
0.29112215301979427,34,37
0.11406795780290624,8,38
0.43047012103110294,5,39
0.5702762508836267,28,40
0.5336600074808578,6,41
0.8255859228330473,5,42
0.3211901705171226,19,42
0.2794235399691639,22,43
0.6820050160336559,41,43
0.8050245353412276,37,44
0.21100502806555133,40,44
0.2671882107649258,3,45
0.3438753675415538,7,45
0.4408314844038338,13,46
0.11604055879014974,38,46
0.5475146896778691,30,47
0.5892167646241558,39,47
0.1993200843257663,18,48
0.3641283484132992,24,48
0.8025607099234905,27,49
0.661425351684768,29,49
