1.0,0,1
1.0,2,6
1.0,0,9
1.0,0,10
1.0,7,13
1.0,2,14
1.0,3,14
1.0,3,15
1.0,5,16
1.0,7,16
1.0,4,17
1.0,5,18
1.0,15,18
1.0,11,19
1.0,6,20
1.0,10,20
1.0,16,20
1.0,0,21
1.0,12,21
1.0,18,21
1.0,3,22
1.0,9,22
1.0,19,22
1.0,20,23
1.0,16,24
1.0,8,25
1.0,14,26
1.0,4,27
1.0,26,27
1.0,27,28
1.0,2,29
1.0,5,30
1.0,14,31
1.0,15,31
1.0,30,31
1.0,6,32
1.0,8,32
1.0,25,32
1.0,29,32
1.0,6,33
1.0,12,33
1.0,28,33
1.0,5,34
1.0,13,34
1.0,29,34
1.0,2,35
1.0,8,35
1.0,24,35
1.0,33,35
1.0,11,36
1.0,23,36
1.0,27,36
1.0,19,37
1.0,24,37
1.0,26,37
1.0,7,38
1.0,10,38
1.0,25,38
1.0,1,39
1.0,12,39
1.0,17,39
1.0,36,39
1.0,1,40
1.0,24,40
1.0,28,40
1.0,38,40
1.0,4,41
1.0,11,41
1.0,26,41
1.0,10,42
1.0,13,42
1.0,15,42
1.0,30,42
1.0,17,43
1.0,23,43
1.0,41,43
1.0,4,44
1.0,9,44
1.0,28,44
1.0,43,44
1.0,3,45
1.0,18,45
1.0,22,45
1.0,23,45
1.0,1,46
1.0,8,46
1.0,9,46
1.0,19,46
1.0,7,47
1.0,21,47
1.0,29,47
1.0,34,47
1.0,13,48
1.0,30,48
1.0,31,48
1.0,37,48
1.0,11,49
1.0,12,49
1.0,17,49
1.0,25,49
