1.0,1,3
1.0,4,8
1.0,3,10
1.0,1,11
1.0,2,11
1.0,5,13
1.0,10,14
1.0,12,15
1.0,9,16
1.0,10,16
1.0,14,18
1.0,16,18
1.0,6,19
1.0,11,19
1.0,7,20
1.0,18,20
1.0,19,21
1.0,14,22
1.0,17,22
1.0,20,22
1.0,12,23
1.0,3,24
1.0,5,24
1.0,22,25
1.0,23,25
1.0,2,26
1.0,17,26
1.0,24,26
1.0,18,28
1.0,21,28
1.0,6,29
1.0,14,29
1.0,5,30
1.0,7,30
1.0,13,30
1.0,15,31
1.0,29,31
1.0,8,32
1.0,10,32
1.0,30,32
1.0,9,33
1.0,23,33
1.0,28,33
1.0,0,34
1.0,12,34
1.0,13,34
1.0,27,34
1.0,0,35
1.0,11,35
1.0,13,35
1.0,9,36
1.0,15,36
1.0,21,36
1.0,25,37
1.0,27,37
1.0,31,37
1.0,6,38
1.0,15,38
1.0,16,38
1.0,1,39
1.0,7,39
1.0,25,39
1.0,2,40
1.0,4,40
1.0,17,40
1.0,4,41
1.0,20,41
1.0,24,41
1.0,31,41
1.0,6,42
1.0,8,42
1.0,32,42
1.0,3,43
1.0,8,43
1.0,17,43
1.0,29,43
1.0,0,44
1.0,35,44
1.0,37,44
1.0,40,44
1.0,1,45
1.0,7,45
1.0,36,45
1.0,39,45
1.0,0,46
1.0,9,46
1.0,19,46
1.0,27,46
1.0,2,47
1.0,4,47
1.0,5,47
1.0,21,47
1.0,28,48
1.0,33,48
1.0,38,48
1.0,42,48
1.0,12,49
1.0,23,49
1.0,26,49
1.0,27,49
